id,machine_failure,probability
158833,0,0.0044
158834,0,0.0009
158835,0,0.0236
158836,0,0.0027
158837,0,0.0262
158838,0,0.0064
158839,0,0.0073
158840,0,0.0034
158841,0,0.0021
158842,0,0.0012
158843,0,0.0032
158844,0,0.0056
158845,0,0.0032
158846,0,0.0015
158847,0,0.0022
158848,0,0.0023
158849,0,0.0022
158850,0,0.0019
158851,0,0.0014
158852,0,0.0038
158853,0,0.0032
158854,0,0.0012
158855,0,0.0008
158856,0,0.0008
158857,0,0.0094
158858,0,0.0036
158859,0,0.0029
158860,0,0.0014
158861,0,0.0008
158862,0,0.0029
158863,0,0.0051
158864,0,0.0025
158865,0,0.0008
158866,0,0.0022
158867,0,0.0036
158868,0,0.0016
158869,0,0.0013
158870,0,0.0009
158871,0,0.0027
158872,0,0.0012
158873,0,0.0021
158874,1,0.9959
158875,0,0.0047
158876,0,0.0015
158877,0,0.0003
158878,0,0.0042
158879,0,0.0079
158880,0,0.0068
158881,0,0.0018
158882,0,0.0005
158883,0,0.0037
158884,0,0.0105
158885,0,0.0007
158886,0,0.0045
158887,0,0.0069
158888,0,0.0014
158889,0,0.0074
158890,0,0.0054
158891,0,0.0019
158892,0,0.0095
158893,0,0.0027
158894,0,0.0035
158895,0,0.005
158896,0,0.0007
158897,0,0.0168
158898,0,0.0017
158899,0,0.002
158900,0,0.0022
158901,0,0.0009
158902,1,0.9971
158903,0,0.0012
158904,0,0.0031
158905,0,0.0026
158906,0,0.003
158907,0,0.0034
158908,0,0.0013
158909,0,0.0072
158910,0,0.0042
158911,0,0.004
158912,0,0.0083
158913,0,0.0028
158914,0,0.0026
158915,0,0.0015
158916,0,0.0016
158917,0,0.001
158918,0,0.0009
158919,0,0.0017
158920,0,0.0009
158921,0,0.0145
158922,0,0.0106
158923,0,0.0029
158924,0,0.0005
158925,0,0.0019
158926,0,0.0061
158927,0,0.0012
158928,0,0.0047
158929,0,0.0014
158930,0,0.0072
158931,0,0.0113
158932,0,0.0007
158933,0,0.0022
158934,0,0.003
158935,0,0.0005
158936,0,0.0091
158937,0,0.0037
158938,0,0.0062
158939,0,0.0176
158940,0,0.0095
158941,0,0.0031
158942,0,0.0036
158943,0,0.0007
158944,0,0.0048
158945,0,0.0035
158946,0,0.0053
158947,0,0.0105
158948,0,0.0017
158949,0,0.0017
158950,0,0.0042
158951,0,0.0162
158952,0,0.0024
158953,0,0.0062
158954,0,0.0051
158955,0,0.0011
158956,0,0.0017
158957,0,0.0017
158958,0,0.0034
158959,0,0.001
158960,0,0.002
158961,0,0.0127
158962,0,0.0037
158963,0,0.0036
158964,0,0.0173
158965,0,0.0039
158966,0,0.0036
158967,0,0.0011
158968,0,0.0034
158969,0,0.0018
158970,0,0.0007
158971,0,0.0042
158972,0,0.0038
158973,0,0.0008
158974,0,0.0023
158975,0,0.0016
158976,0,0.0036
158977,0,0.0014
158978,0,0.0013
158979,0,0.0008
158980,0,0.0012
158981,0,0.049
158982,0,0.0029
158983,0,0.002
158984,0,0.002
158985,0,0.007
158986,0,0.0087
158987,0,0.0019
158988,0,0.0027
158989,0,0.0045
158990,0,0.0041
158991,0,0.0038
158992,0,0.0073
158993,0,0.0004
158994,0,0.0025
158995,0,0.0004
158996,0,0.0024
158997,0,0.002
158998,0,0.0009
158999,0,0.0023
159000,0,0.0008
159001,0,0.0065
159002,0,0.0044
159003,0,0.0012
159004,0,0.0042
159005,0,0.0017
159006,0,0.0101
159007,0,0.0023
159008,0,0.0079
159009,0,0.0069
159010,0,0.0023
159011,0,0.008
159012,0,0.0053
159013,0,0.0014
159014,0,0.0038
159015,0,0.001
159016,0,0.0016
159017,0,0.0027
159018,0,0.0026
159019,0,0.005
159020,0,0.0033
159021,0,0.0004
159022,0,0.0124
159023,0,0.0071
159024,0,0.0011
159025,0,0.0037
159026,0,0.0024
159027,0,0.0078
159028,0,0.0112
159029,0,0.0103
159030,0,0.0171
159031,0,0.011
159032,0,0.0032
159033,0,0.0013
159034,0,0.0048
159035,0,0.0025
159036,0,0.0054
159037,0,0.0021
159038,0,0.0032
159039,0,0.0022
159040,0,0.0032
159041,0,0.0113
159042,0,0.0018
159043,0,0.0055
159044,0,0.0007
159045,0,0.0026
159046,0,0.001
159047,0,0.0038
159048,0,0.0014
159049,0,0.0018
159050,0,0.0039
159051,0,0.0118
159052,0,0.0005
159053,0,0.0021
159054,0,0.0019
159055,0,0.0036
159056,0,0.0069
159057,0,0.0015
159058,0,0.006
159059,0,0.0088
159060,0,0.0039
159061,0,0.0032
159062,0,0.0078
159063,0,0.0024
159064,0,0.0007
159065,0,0.0026
159066,0,0.0037
159067,0,0.0017
159068,0,0.0034
159069,0,0.005
159070,0,0.0054
159071,0,0.0011
159072,0,0.0056
159073,0,0.0062
159074,0,0.0018
159075,0,0.0035
159076,0,0.0016
159077,0,0.0015
159078,0,0.0013
159079,0,0.0046
159080,0,0.0048
159081,0,0.0036
159082,0,0.0006
159083,0,0.0013
159084,0,0.0012
159085,0,0.0023
159086,0,0.0042
159087,0,0.0023
159088,0,0.0052
159089,0,0.0038
159090,0,0.0018
159091,0,0.0034
159092,0,0.0006
159093,0,0.0011
159094,0,0.0009
159095,0,0.0047
159096,0,0.001
159097,0,0.0017
159098,0,0.0012
159099,0,0.0017
159100,0,0.0136
159101,0,0.0071
159102,0,0.0012
159103,0,0.0011
159104,0,0.0054
159105,0,0.0176
159106,0,0.0046
159107,0,0.0049
159108,0,0.0007
159109,0,0.0059
159110,0,0.003
159111,0,0.001
159112,0,0.0004
159113,0,0.0019
159114,0,0.0036
159115,0,0.003
159116,0,0.0067
159117,0,0.0035
159118,0,0.004
159119,0,0.0145
159120,0,0.0027
159121,0,0.0013
159122,0,0.0022
159123,0,0.0017
159124,0,0.0073
159125,0,0.001
159126,0,0.0031
159127,0,0.0016
159128,0,0.0049
159129,0,0.0059
159130,0,0.0037
159131,0,0.0024
159132,0,0.0021
159133,0,0.0022
159134,0,0.0036
159135,0,0.0018
159136,0,0.0003
159137,0,0.0014
159138,0,0.0024
159139,0,0.0246
159140,0,0.0079
159141,0,0.0005
159142,0,0.0064
159143,0,0.0056
159144,0,0.0043
159145,0,0.0041
159146,0,0.0006
159147,0,0.002
159148,0,0.0046
159149,0,0.0011
159150,0,0.0067
159151,0,0.005
159152,0,0.0006
159153,0,0.004
159154,1,1.0
159155,0,0.0055
159156,0,0.0101
159157,0,0.0023
159158,0,0.0025
159159,0,0.0079
159160,0,0.0006
159161,0,0.0018
159162,0,0.0036
159163,0,0.0015
159164,0,0.0032
159165,0,0.0149
159166,0,0.0053
159167,0,0.0044
159168,0,0.0022
159169,0,0.0064
159170,0,0.0005
159171,0,0.0007
159172,0,0.0008
159173,0,0.0124
159174,0,0.0033
159175,0,0.0013
159176,0,0.0044
159177,0,0.0025
159178,0,0.0019
159179,0,0.0008
159180,0,0.0024
159181,0,0.0042
159182,0,0.0047
159183,0,0.0026
159184,0,0.0026
159185,0,0.0037
159186,0,0.0018
159187,0,0.001
159188,1,0.9944
159189,0,0.0021
159190,0,0.0023
159191,0,0.001
159192,0,0.0012
159193,0,0.0008
159194,0,0.0056
159195,0,0.0024
159196,0,0.0107
159197,0,0.001
159198,0,0.0004
159199,0,0.0184
159200,0,0.0106
159201,0,0.0016
159202,0,0.0025
159203,0,0.001
159204,0,0.0021
159205,0,0.0052
159206,0,0.0021
159207,0,0.0012
159208,0,0.001
159209,0,0.001
159210,0,0.0006
159211,0,0.0033
159212,0,0.0072
159213,0,0.0035
159214,0,0.0012
159215,0,0.0032
159216,0,0.002
159217,0,0.0013
159218,0,0.0014
159219,0,0.002
159220,0,0.0113
159221,0,0.0008
159222,0,0.0006
159223,0,0.0025
159224,0,0.0047
159225,0,0.0035
159226,0,0.0011
159227,0,0.0077
159228,0,0.0076
159229,0,0.0038
159230,0,0.0015
159231,0,0.0018
159232,0,0.0013
159233,0,0.0088
159234,1,0.9928
159235,0,0.0069
159236,0,0.0062
159237,0,0.0019
159238,0,0.0005
159239,0,0.0015
159240,0,0.0022
159241,0,0.0061
159242,0,0.0053
159243,0,0.0018
159244,0,0.0029
159245,0,0.0043
159246,0,0.0038
159247,0,0.0021
159248,0,0.0016
159249,0,0.0097
159250,0,0.0061
159251,0,0.0014
159252,0,0.0018
159253,0,0.0018
159254,0,0.0045
159255,0,0.0073
159256,0,0.0038
159257,0,0.0012
159258,0,0.0001
159259,0,0.0132
159260,0,0.006
159261,0,0.0011
159262,0,0.0013
159263,0,0.0076
159264,0,0.0013
159265,0,0.0088
159266,0,0.0007
159267,0,0.004
159268,0,0.002
159269,0,0.0024
159270,0,0.0032
159271,0,0.0077
159272,0,0.0007
159273,0,0.0007
159274,0,0.0067
159275,0,0.0105
159276,0,0.003
159277,0,0.0036
159278,0,0.001
159279,0,0.0049
159280,0,0.0012
159281,0,0.0043
159282,0,0.0031
159283,0,0.0046
159284,0,0.0069
159285,0,0.0037
159286,0,0.0004
159287,0,0.0058
159288,0,0.0062
159289,0,0.0194
159290,0,0.0081
159291,0,0.0064
159292,0,0.0018
159293,0,0.0024
159294,0,0.0039
159295,0,0.0009
159296,0,0.0009
159297,0,0.0013
159298,0,0.0018
159299,0,0.0023
159300,0,0.0036
159301,0,0.0009
159302,0,0.0101
159303,1,0.9987
159304,0,0.0006
159305,0,0.0013
159306,0,0.0025
159307,0,0.0017
159308,0,0.0023
159309,0,0.0028
159310,0,0.0006
159311,0,0.0012
159312,0,0.0032
159313,1,0.992
159314,0,0.0015
159315,0,0.0054
159316,0,0.0047
159317,0,0.0093
159318,0,0.001
159319,0,0.0027
159320,0,0.0014
159321,0,0.0002
159322,0,0.0007
159323,0,0.0058
159324,0,0.0083
159325,0,0.002
159326,0,0.0018
159327,0,0.0077
159328,0,0.0026
159329,0,0.0074
159330,0,0.0055
159331,0,0.0078
159332,0,0.0028
159333,0,0.0021
159334,0,0.006
159335,0,0.0023
159336,0,0.0107
159337,0,0.0032
159338,0,0.0061
159339,0,0.0009
159340,0,0.0049
159341,0,0.0054
159342,0,0.0024
159343,0,0.0139
159344,0,0.0077
159345,0,0.0064
159346,0,0.0035
159347,0,0.0017
159348,0,0.0009
159349,0,0.002
159350,0,0.0041
159351,0,0.004
159352,0,0.002
159353,0,0.0008
159354,0,0.0117
159355,0,0.0012
159356,0,0.0034
159357,0,0.0038
159358,0,0.0018
159359,0,0.0114
159360,0,0.0032
159361,0,0.0014
159362,0,0.0053
159363,0,0.0015
159364,0,0.002
159365,0,0.0003
159366,0,0.0024
159367,0,0.0094
159368,0,0.0028
159369,0,0.0029
159370,0,0.001
159371,0,0.0019
159372,0,0.0057
159373,0,0.0014
159374,0,0.002
159375,0,0.0002
159376,0,0.0011
159377,0,0.0033
159378,0,0.004
159379,0,0.0031
159380,0,0.0014
159381,0,0.0006
159382,0,0.0014
159383,0,0.0001
159384,0,0.0019
159385,0,0.0052
159386,0,0.0022
159387,0,0.0055
159388,0,0.0043
159389,0,0.0027
159390,0,0.0034
159391,0,0.0012
159392,0,0.0003
159393,0,0.0014
159394,0,0.0026
159395,0,0.0017
159396,0,0.0014
159397,0,0.0046
159398,0,0.0031
159399,0,0.0028
159400,0,0.0019
159401,0,0.0043
159402,0,0.0157
159403,0,0.0034
159404,0,0.0051
159405,0,0.0017
159406,0,0.0044
159407,0,0.0151
159408,0,0.0013
159409,0,0.0011
159410,0,0.0045
159411,0,0.0031
159412,0,0.0025
159413,0,0.002
159414,0,0.0004
159415,0,0.01
159416,0,0.0028
159417,0,0.0025
159418,0,0.0087
159419,0,0.0017
159420,0,0.0009
159421,0,0.0022
159422,0,0.0069
159423,0,0.0024
159424,0,0.0019
159425,0,0.001
159426,0,0.0018
159427,0,0.0011
159428,0,0.0038
159429,0,0.004
159430,0,0.0039
159431,0,0.0013
159432,0,0.0032
159433,0,0.0012
159434,0,0.0007
159435,0,0.0203
159436,0,0.0005
159437,0,0.0024
159438,0,0.0019
159439,0,0.0103
159440,0,0.0013
159441,0,0.001
159442,0,0.0012
159443,0,0.0004
159444,0,0.0004
159445,0,0.0182
159446,0,0.0025
159447,0,0.0057
159448,0,0.0049
159449,0,0.0018
159450,0,0.0022
159451,0,0.0135
159452,0,0.0012
159453,0,0.0022
159454,0,0.0021
159455,0,0.0016
159456,0,0.0018
159457,0,0.0054
159458,0,0.0022
159459,0,0.0021
159460,0,0.0017
159461,0,0.001
159462,0,0.0019
159463,0,0.0029
159464,0,0.0009
159465,0,0.0005
159466,0,0.0026
159467,0,0.0015
159468,0,0.0016
159469,0,0.0047
159470,0,0.0013
159471,0,0.0033
159472,0,0.0012
159473,0,0.0041
159474,0,0.0011
159475,0,0.0018
159476,0,0.0036
159477,1,0.985
159478,0,0.0009
159479,0,0.0024
159480,0,0.0023
159481,0,0.0035
159482,0,0.0012
159483,0,0.0049
159484,0,0.004
159485,0,0.0021
159486,0,0.0007
159487,0,0.0031
159488,0,0.0016
159489,0,0.0071
159490,0,0.0022
159491,0,0.0009
159492,0,0.0011
159493,0,0.0009
159494,0,0.0019
159495,0,0.0005
159496,0,0.0013
159497,0,0.0043
159498,0,0.0024
159499,0,0.0015
159500,0,0.0006
159501,0,0.0062
159502,0,0.0021
159503,0,0.0015
159504,0,0.0024
159505,0,0.0016
159506,0,0.0023
159507,0,0.0022
159508,0,0.0007
159509,0,0.0017
159510,0,0.0019
159511,0,0.0025
159512,0,0.0022
159513,0,0.0017
159514,0,0.0013
159515,0,0.0041
159516,0,0.0013
159517,0,0.0017
159518,0,0.0055
159519,0,0.0051
159520,0,0.0067
159521,0,0.0007
159522,0,0.0019
159523,0,0.0018
159524,0,0.0023
159525,0,0.001
159526,0,0.0016
159527,0,0.0045
159528,0,0.0052
159529,0,0.003
159530,0,0.025
159531,0,0.0039
159532,0,0.0019
159533,0,0.0103
159534,0,0.0155
159535,0,0.0024
159536,0,0.0014
159537,0,0.0024
159538,0,0.0012
159539,0,0.0027
159540,0,0.0083
159541,0,0.0013
159542,0,0.0016
159543,0,0.001
159544,0,0.0051
159545,0,0.0002
159546,0,0.0119
159547,0,0.002
159548,0,0.0023
159549,0,0.0008
159550,0,0.0004
159551,0,0.0009
159552,0,0.0061
159553,0,0.0001
159554,0,0.0057
159555,0,0.0025
159556,0,0.0056
159557,0,0.0017
159558,0,0.0079
159559,0,0.0024
159560,0,0.0047
159561,0,0.0008
159562,0,0.0045
159563,0,0.0011
159564,0,0.0025
159565,0,0.0085
159566,0,0.0032
159567,0,0.0012
159568,0,0.0024
159569,0,0.0025
159570,0,0.0035
159571,0,0.0093
159572,0,0.0027
159573,0,0.0007
159574,0,0.0028
159575,0,0.0017
159576,0,0.0015
159577,0,0.0019
159578,0,0.0015
159579,0,0.0011
159580,0,0.0073
159581,0,0.0021
159582,0,0.0015
159583,0,0.0021
159584,0,0.0015
159585,0,0.0018
159586,0,0.0031
159587,0,0.0034
159588,0,0.0007
159589,0,0.0005
159590,0,0.0032
159591,0,0.0165
159592,0,0.0019
159593,0,0.0015
159594,0,0.0014
159595,0,0.0031
159596,0,0.0015
159597,0,0.0019
159598,0,0.0055
159599,0,0.0022
159600,0,0.0025
159601,0,0.0028
159602,0,0.0011
159603,0,0.0053
159604,0,0.0028
159605,0,0.001
159606,0,0.0129
159607,0,0.0031
159608,0,0.0045
159609,0,0.0199
159610,0,0.0024
159611,0,0.0037
159612,0,0.012
159613,0,0.0027
159614,1,0.9786
159615,0,0.0092
159616,0,0.0019
159617,0,0.0022
159618,0,0.0021
159619,0,0.0032
159620,0,0.0025
159621,0,0.0011
159622,0,0.0037
159623,0,0.0019
159624,0,0.0015
159625,0,0.0029
159626,0,0.0029
159627,0,0.0019
159628,0,0.0018
159629,0,0.0022
159630,0,0.0046
159631,0,0.0041
159632,0,0.0078
159633,0,0.0024
159634,0,0.0028
159635,0,0.0043
159636,0,0.003
159637,0,0.0008
159638,0,0.0019
159639,0,0.0058
159640,0,0.0003
159641,0,0.0038
159642,0,0.0033
159643,0,0.0034
159644,0,0.0033
159645,0,0.0008
159646,0,0.0018
159647,0,0.0035
159648,0,0.0115
159649,0,0.0078
159650,0,0.007
159651,0,0.0021
159652,0,0.0039
159653,0,0.0009
159654,0,0.0037
159655,0,0.007
159656,0,0.003
159657,0,0.0049
159658,0,0.0012
159659,0,0.0013
159660,0,0.0013
159661,0,0.0031
159662,0,0.0102
159663,0,0.0012
159664,0,0.005
159665,0,0.0012
159666,0,0.0004
159667,0,0.0032
159668,0,0.0056
159669,0,0.0042
159670,0,0.0117
159671,1,0.994
159672,0,0.0052
159673,0,0.002
159674,0,0.0046
159675,0,0.0031
159676,0,0.0007
159677,0,0.0016
159678,0,0.0046
159679,0,0.002
159680,0,0.0051
159681,0,0.0019
159682,0,0.0015
159683,0,0.003
159684,0,0.0012
159685,0,0.0038
159686,0,0.0033
159687,0,0.0081
159688,0,0.0012
159689,0,0.0037
159690,0,0.0023
159691,0,0.0025
159692,0,0.0055
159693,0,0.0017
159694,0,0.0005
159695,0,0.0018
159696,1,0.9594
159697,0,0.0007
159698,0,0.001
159699,0,0.0009
159700,0,0.0015
159701,0,0.003
159702,0,0.0057
159703,0,0.0011
159704,0,0.002
159705,0,0.0018
159706,0,0.001
159707,0,0.0009
159708,0,0.0016
159709,0,0.0007
159710,0,0.0022
159711,0,0.0032
159712,0,0.0018
159713,0,0.0029
159714,0,0.0037
159715,0,0.0113
159716,0,0.0022
159717,0,0.0015
159718,0,0.0011
159719,0,0.0332
159720,0,0.0009
159721,0,0.0053
159722,0,0.005
159723,0,0.0017
159724,0,0.0067
159725,0,0.0095
159726,0,0.001
159727,0,0.0025
159728,0,0.0022
159729,0,0.0017
159730,0,0.009
159731,0,0.0035
159732,0,0.0043
159733,0,0.0218
159734,0,0.004
159735,0,0.0026
159736,0,0.0025
159737,0,0.0076
159738,0,0.0026
159739,0,0.0018
159740,0,0.0008
159741,0,0.0016
159742,0,0.0025
159743,0,0.0056
159744,0,0.0028
159745,0,0.0021
159746,0,0.0029
159747,0,0.0022
159748,0,0.0065
159749,0,0.0032
159750,0,0.0054
159751,0,0.0149
159752,0,0.0023
159753,0,0.0012
159754,0,0.002
159755,0,0.0026
159756,0,0.0166
159757,0,0.0009
159758,0,0.0165
159759,0,0.0179
159760,0,0.0022
159761,0,0.0082
159762,0,0.0005
159763,0,0.0049
159764,0,0.0106
159765,0,0.008
159766,0,0.008
159767,0,0.002
159768,0,0.0026
159769,0,0.0061
159770,0,0.0014
159771,0,0.0011
159772,0,0.002
159773,0,0.0018
159774,0,0.0007
159775,0,0.0028
159776,0,0.0056
159777,0,0.0016
159778,0,0.0038
159779,0,0.0094
159780,0,0.0088
159781,0,0.0101
159782,0,0.0013
159783,0,0.0224
159784,0,0.0051
159785,0,0.0017
159786,0,0.001
159787,0,0.0021
159788,0,0.0043
159789,0,0.0025
159790,0,0.0007
159791,0,0.0032
159792,0,0.0017
159793,0,0.0005
159794,0,0.0013
159795,0,0.0095
159796,0,0.0022
159797,0,0.0041
159798,0,0.0013
159799,0,0.0016
159800,0,0.0036
159801,0,0.003
159802,0,0.0012
159803,0,0.005
159804,0,0.0025
159805,0,0.0177
159806,0,0.0021
159807,0,0.0028
159808,0,0.0009
159809,0,0.0008
159810,0,0.004
159811,0,0.0043
159812,0,0.0045
159813,0,0.0088
159814,0,0.0027
159815,0,0.0007
159816,0,0.0016
159817,0,0.0016
159818,0,0.006
159819,0,0.0004
159820,0,0.0013
159821,0,0.001
159822,0,0.0053
159823,0,0.0052
159824,0,0.0013
159825,0,0.001
159826,0,0.0044
159827,0,0.0055
159828,0,0.0008
159829,0,0.0033
159830,0,0.0023
159831,0,0.0021
159832,0,0.0015
159833,0,0.0033
159834,0,0.0038
159835,0,0.0015
159836,0,0.0019
159837,0,0.0107
159838,0,0.0021
159839,0,0.004
159840,0,0.0031
159841,0,0.0014
159842,1,0.9957
159843,0,0.0013
159844,0,0.0028
159845,0,0.0158
159846,0,0.0014
159847,0,0.001
159848,0,0.0023
159849,0,0.0011
159850,0,0.0042
159851,0,0.0007
159852,0,0.0051
159853,0,0.0008
159854,0,0.0009
159855,0,0.0068
159856,0,0.0208
159857,0,0.0039
159858,0,0.0016
159859,0,0.0112
159860,0,0.0031
159861,0,0.0009
159862,0,0.0023
159863,0,0.0011
159864,0,0.0103
159865,0,0.0023
159866,0,0.0018
159867,0,0.002
159868,0,0.0017
159869,0,0.0104
159870,0,0.001
159871,0,0.0041
159872,0,0.0044
159873,0,0.0022
159874,0,0.0005
159875,0,0.0043
159876,0,0.0028
159877,0,0.002
159878,0,0.0013
159879,0,0.0058
159880,0,0.0063
159881,0,0.0023
159882,0,0.0006
159883,0,0.0026
159884,0,0.0062
159885,0,0.0046
159886,0,0.004
159887,0,0.0055
159888,0,0.0056
159889,0,0.0008
159890,0,0.0064
159891,0,0.0011
159892,0,0.0011
159893,0,0.0013
159894,0,0.0021
159895,0,0.0108
159896,0,0.003
159897,0,0.0007
159898,0,0.0008
159899,0,0.003
159900,0,0.0019
159901,0,0.0028
159902,0,0.0012
159903,0,0.0036
159904,0,0.0016
159905,0,0.0021
159906,0,0.0017
159907,0,0.003
159908,0,0.0171
159909,0,0.0027
159910,0,0.0008
159911,0,0.0021
159912,0,0.0015
159913,0,0.0017
159914,0,0.0045
159915,0,0.0012
159916,0,0.0032
159917,0,0.0075
159918,0,0.0012
159919,0,0.0011
159920,0,0.0031
159921,0,0.0012
159922,0,0.0032
159923,0,0.0013
159924,0,0.0053
159925,0,0.0008
159926,0,0.0021
159927,0,0.0039
159928,0,0.0094
159929,0,0.0009
159930,0,0.0065
159931,0,0.0013
159932,0,0.0011
159933,0,0.0023
159934,0,0.001
159935,0,0.0006
159936,0,0.0012
159937,0,0.0009
159938,0,0.0145
159939,0,0.003
159940,0,0.0065
159941,0,0.0014
159942,0,0.0013
159943,0,0.0019
159944,0,0.0013
159945,0,0.0012
159946,0,0.0013
159947,0,0.0011
159948,0,0.0033
159949,0,0.0007
159950,0,0.0038
159951,0,0.0037
159952,0,0.007
159953,0,0.0013
159954,0,0.001
159955,0,0.0025
159956,0,0.0021
159957,0,0.0038
159958,0,0.0016
159959,0,0.0008
159960,0,0.0017
159961,0,0.0043
159962,0,0.0055
159963,0,0.0016
159964,0,0.001
159965,0,0.0113
159966,0,0.0009
159967,0,0.001
159968,0,0.0024
159969,0,0.0134
159970,0,0.0019
159971,0,0.0018
159972,0,0.0019
159973,0,0.0046
159974,0,0.0039
159975,0,0.0042
159976,0,0.0012
159977,0,0.0024
159978,0,0.0016
159979,0,0.002
159980,0,0.0006
159981,0,0.0013
159982,0,0.002
159983,0,0.0011
159984,0,0.0024
159985,0,0.0039
159986,0,0.0025
159987,0,0.0003
159988,0,0.0084
159989,0,0.0008
159990,0,0.0034
159991,0,0.0009
159992,0,0.0012
159993,0,0.0016
159994,0,0.0012
159995,0,0.0017
159996,0,0.0027
159997,0,0.0027
159998,0,0.0021
159999,0,0.0103
160000,0,0.0078
160001,0,0.0044
160002,0,0.0101
160003,0,0.0017
160004,0,0.002
160005,0,0.002
160006,0,0.0006
160007,0,0.0019
160008,0,0.0015
160009,0,0.0064
160010,0,0.0017
160011,0,0.0036
160012,0,0.0007
160013,0,0.0021
160014,0,0.0431
160015,0,0.0012
160016,0,0.0114
160017,0,0.0073
160018,0,0.0031
160019,0,0.0036
160020,0,0.002
160021,0,0.0015
160022,0,0.0066
160023,0,0.0038
160024,0,0.0025
160025,0,0.0011
160026,0,0.004
160027,0,0.0102
160028,0,0.0017
160029,0,0.004
160030,0,0.0012
160031,0,0.003
160032,0,0.0012
160033,0,0.0015
160034,0,0.0058
160035,0,0.0013
160036,0,0.0009
160037,0,0.001
160038,0,0.0048
160039,0,0.0011
160040,0,0.0013
160041,0,0.0028
160042,0,0.0036
160043,0,0.0029
160044,0,0.0038
160045,0,0.0029
160046,0,0.0021
160047,0,0.0035
160048,0,0.0021
160049,0,0.0032
160050,0,0.0073
160051,0,0.0087
160052,0,0.0011
160053,0,0.0041
160054,0,0.0035
160055,0,0.0041
160056,0,0.001
160057,0,0.0126
160058,0,0.0017
160059,0,0.002
160060,0,0.0019
160061,0,0.0023
160062,0,0.0028
160063,0,0.0017
160064,0,0.0052
160065,0,0.0022
160066,0,0.0015
160067,0,0.002
160068,0,0.0052
160069,0,0.0017
160070,0,0.0014
160071,0,0.0008
160072,0,0.006
160073,0,0.0047
160074,0,0.0013
160075,0,0.0026
160076,0,0.0022
160077,0,0.002
160078,0,0.0014
160079,0,0.0033
160080,0,0.0014
160081,0,0.0026
160082,0,0.0025
160083,0,0.001
160084,0,0.0028
160085,0,0.0011
160086,0,0.0065
160087,0,0.0022
160088,0,0.0018
160089,0,0.003
160090,0,0.002
160091,0,0.0011
160092,0,0.0005
160093,0,0.0022
160094,0,0.003
160095,0,0.0048
160096,0,0.0018
160097,0,0.0028
160098,0,0.0021
160099,0,0.0005
160100,0,0.0012
160101,0,0.0051
160102,0,0.0037
160103,0,0.0019
160104,0,0.0077
160105,0,0.0016
160106,0,0.0099
160107,0,0.0043
160108,0,0.0023
160109,0,0.0009
160110,0,0.0011
160111,0,0.0068
160112,0,0.0016
160113,0,0.0051
160114,0,0.0052
160115,0,0.008
160116,0,0.0176
160117,0,0.0033
160118,0,0.0029
160119,0,0.0021
160120,0,0.001
160121,0,0.0056
160122,0,0.0038
160123,0,0.001
160124,0,0.0018
160125,0,0.0053
160126,0,0.0012
160127,0,0.0097
160128,0,0.0024
160129,0,0.0016
160130,0,0.0031
160131,0,0.0063
160132,0,0.0049
160133,0,0.0031
160134,0,0.0006
160135,0,0.0006
160136,0,0.0014
160137,0,0.0004
160138,0,0.0014
160139,0,0.0018
160140,0,0.0177
160141,0,0.0031
160142,0,0.0023
160143,0,0.0075
160144,0,0.0027
160145,0,0.0034
160146,0,0.0047
160147,0,0.002
160148,0,0.0026
160149,0,0.0011
160150,0,0.0008
160151,0,0.0038
160152,0,0.0023
160153,0,0.0014
160154,0,0.0014
160155,0,0.0069
160156,0,0.0037
160157,0,0.0015
160158,0,0.0006
160159,0,0.0027
160160,0,0.0092
160161,0,0.0026
160162,0,0.0026
160163,0,0.0066
160164,0,0.0071
160165,0,0.0083
160166,0,0.0017
160167,0,0.0025
160168,0,0.0019
160169,1,1.0
160170,0,0.0051
160171,0,0.0033
160172,0,0.0008
160173,0,0.0036
160174,0,0.0013
160175,0,0.0007
160176,0,0.0035
160177,0,0.0032
160178,0,0.001
160179,0,0.0113
160180,0,0.0055
160181,0,0.0025
160182,0,0.005
160183,0,0.0046
160184,1,0.987
160185,0,0.0055
160186,0,0.001
160187,0,0.003
160188,0,0.0014
160189,0,0.002
160190,0,0.0019
160191,0,0.0056
160192,0,0.0084
160193,0,0.0021
160194,0,0.0203
160195,0,0.0029
160196,0,0.0015
160197,0,0.0019
160198,0,0.0013
160199,0,0.0029
160200,0,0.0072
160201,0,0.0238
160202,0,0.0226
160203,0,0.0034
160204,0,0.0038
160205,0,0.0053
160206,0,0.0006
160207,0,0.0017
160208,0,0.0055
160209,0,0.003
160210,0,0.0015
160211,0,0.009
160212,0,0.0016
160213,0,0.0009
160214,0,0.0046
160215,0,0.01
160216,0,0.0134
160217,0,0.0011
160218,0,0.0022
160219,0,0.0022
160220,0,0.0022
160221,0,0.0039
160222,0,0.0014
160223,0,0.0012
160224,0,0.0019
160225,0,0.0032
160226,0,0.0022
160227,0,0.0066
160228,0,0.0048
160229,0,0.0073
160230,0,0.0032
160231,0,0.0012
160232,0,0.0032
160233,0,0.0008
160234,0,0.0006
160235,0,0.0027
160236,0,0.0073
160237,0,0.0028
160238,0,0.002
160239,0,0.0028
160240,0,0.0116
160241,0,0.0007
160242,0,0.0008
160243,0,0.0052
160244,0,0.0067
160245,0,0.0017
