id,loan_status,aproval_prob
72069,0,0.0285
72070,1,0.967
72071,0,0.1174
72072,0,0.0051
72073,0,0.0212
72074,0,0.0121
72075,0,0.0329
72076,0,0.0174
72077,0,0.0139
72078,0,0.0707
72079,0,0.0031
72080,0,0.0673
72081,0,0.0304
72082,0,0.0521
72083,0,0.0107
72084,0,0.0498
72085,0,0.0152
72086,0,0.0127
72087,0,0.0306
72088,0,0.1815
72089,0,0.0015
72090,1,0.9855
72091,0,0.0315
72092,0,0.0069
72093,0,0.0404
72094,0,0.0174
72095,0,0.0237
72096,0,0.0248
72097,0,0.0093
72098,0,0.0095
72099,1,0.9416
72100,0,0.0035
72101,1,0.9352
72102,0,0.0298
72103,0,0.1551
72104,1,0.928
72105,1,0.8954
72106,0,0.1336
72107,0,0.0913
72108,0,0.0112
72109,0,0.002
72110,0,0.0524
72111,0,0.0385
72112,0,0.0271
72113,0,0.0555
72114,1,0.7822
72115,0,0.0038
72116,0,0.0075
72117,0,0.0393
72118,1,0.9381
72119,0,0.0184
72120,0,0.024
72121,1,0.9264
72122,0,0.0293
72123,0,0.0068
72124,0,0.0307
72125,0,0.0021
72126,0,0.0465
72127,0,0.0298
72128,0,0.0188
72129,0,0.0148
72130,0,0.0051
72131,0,0.0739
72132,0,0.0529
72133,0,0.009
72134,0,0.0023
72135,0,0.0097
72136,0,0.0511
72137,0,0.0854
72138,0,0.3601
72139,0,0.1268
72140,0,0.0297
72141,0,0.0734
72142,0,0.188
72143,0,0.064
72144,0,0.0234
72145,0,0.0177
72146,0,0.0266
72147,1,0.9764
72148,0,0.0177
72149,0,0.0964
72150,0,0.0148
72151,0,0.0529
72152,0,0.0105
72153,0,0.0243
72154,0,0.0103
72155,0,0.0207
72156,0,0.0157
72157,1,0.9516
72158,1,0.9635
72159,0,0.0116
72160,0,0.0144
72161,1,0.9652
72162,0,0.1119
72163,0,0.0151
72164,0,0.347
72165,0,0.0771
72166,1,0.9818
72167,1,0.9725
72168,0,0.0398
72169,0,0.0118
72170,0,0.0234
72171,0,0.0261
72172,0,0.0136
72173,0,0.0007
72174,0,0.0103
72175,0,0.0014
72176,0,0.0207
72177,0,0.1448
72178,0,0.0218
72179,0,0.1126
72180,0,0.0159
72181,0,0.0024
72182,0,0.0223
72183,0,0.0111
72184,0,0.0969
72185,1,0.9405
72186,1,0.9051
72187,1,0.9749
72188,0,0.0571
72189,1,0.9763
72190,0,0.0923
72191,0,0.008
72192,0,0.0308
72193,0,0.0019
72194,0,0.1055
72195,0,0.2816
72196,0,0.0161
72197,0,0.0358
72198,0,0.0259
72199,0,0.0094
72200,1,0.947
72201,0,0.0061
72202,0,0.009
72203,0,0.0152
72204,0,0.0392
72205,0,0.002
72206,0,0.0391
72207,0,0.0016
72208,0,0.0015
72209,0,0.0228
72210,0,0.0087
72211,0,0.1639
72212,1,0.978
72213,0,0.0268
72214,0,0.008
72215,0,0.0055
72216,0,0.4046
72217,0,0.0011
72218,0,0.0058
72219,0,0.0057
72220,0,0.044
72221,0,0.0055
72222,0,0.0584
72223,0,0.0065
72224,1,0.8884
72225,0,0.0078
72226,0,0.0012
72227,0,0.0062
72228,0,0.0216
72229,0,0.0284
72230,0,0.0205
72231,0,0.006
72232,0,0.0038
72233,0,0.0091
72234,0,0.0044
72235,0,0.0597
72236,0,0.13
72237,0,0.0065
72238,0,0.0198
72239,0,0.0137
72240,0,0.0031
72241,0,0.0115
72242,0,0.0602
72243,0,0.0296
72244,0,0.0349
72245,0,0.034
72246,0,0.0119
72247,0,0.0314
72248,0,0.0085
72249,0,0.0024
72250,0,0.0105
72251,0,0.0131
72252,0,0.0021
72253,0,0.0142
72254,0,0.0049
72255,0,0.0131
72256,0,0.0108
72257,0,0.0053
72258,0,0.0415
72259,0,0.0086
72260,0,0.0258
72261,1,0.8361
72262,0,0.0067
72263,0,0.0607
72264,0,0.0033
72265,0,0.2024
72266,1,0.8334
72267,0,0.0041
72268,0,0.0063
72269,0,0.0115
72270,0,0.0026
72271,0,0.0078
72272,0,0.0026
72273,0,0.0161
72274,0,0.0169
72275,0,0.096
72276,0,0.1255
72277,0,0.0055
72278,0,0.0013
72279,1,0.9761
72280,0,0.0289
72281,0,0.0084
72282,0,0.0203
72283,0,0.095
72284,0,0.0351
72285,1,0.8
72286,0,0.0009
72287,0,0.098
72288,0,0.0178
72289,0,0.012
72290,0,0.0152
72291,1,0.9587
72292,0,0.0859
72293,0,0.0684
72294,0,0.0056
72295,0,0.0148
72296,0,0.0059
72297,0,0.0405
72298,0,0.0026
72299,0,0.0336
72300,0,0.0129
72301,0,0.0101
72302,0,0.0187
72303,0,0.0757
72304,0,0.011
72305,0,0.0011
72306,0,0.0138
72307,0,0.0074
72308,0,0.0098
72309,0,0.0172
72310,0,0.0279
72311,0,0.0238
72312,0,0.0089
72313,0,0.0315
72314,1,0.9308
72315,0,0.0104
72316,0,0.0937
72317,0,0.0144
72318,1,0.9579
72319,0,0.0194
72320,0,0.0078
72321,0,0.0718
72322,0,0.0079
72323,0,0.0481
72324,0,0.1537
72325,0,0.0431
72326,0,0.2785
72327,0,0.0246
72328,0,0.0563
72329,0,0.0881
72330,0,0.3243
72331,0,0.1028
72332,0,0.009
72333,0,0.0073
72334,0,0.0142
72335,0,0.007
72336,0,0.0287
72337,0,0.0206
72338,0,0.1269
72339,0,0.0467
72340,0,0.0079
72341,0,0.0175
72342,0,0.0682
72343,0,0.0244
72344,0,0.005
72345,0,0.0538
72346,0,0.0386
72347,0,0.0071
72348,1,0.9611
72349,0,0.0031
72350,0,0.0159
72351,0,0.0033
72352,1,0.8811
72353,0,0.0151
72354,0,0.0269
72355,0,0.0052
72356,0,0.0229
72357,0,0.0185
72358,0,0.0022
72359,0,0.0797
72360,0,0.0285
72361,0,0.009
72362,0,0.0084
72363,0,0.031
72364,0,0.0122
72365,0,0.0091
72366,0,0.0089
72367,0,0.0373
72368,0,0.0778
72369,0,0.0191
72370,0,0.005
72371,1,0.953
72372,0,0.0151
72373,0,0.0076
72374,0,0.0068
72375,1,0.975
72376,0,0.0098
72377,0,0.4853
72378,0,0.0103
72379,0,0.0104
72380,0,0.1928
72381,0,0.0025
72382,0,0.011
72383,0,0.018
72384,0,0.0655
72385,0,0.019
72386,0,0.004
72387,0,0.0562
72388,0,0.1729
72389,0,0.0146
72390,0,0.0067
72391,0,0.0304
72392,0,0.0048
72393,1,0.9217
72394,0,0.0223
72395,0,0.0045
72396,0,0.0701
72397,0,0.0101
72398,0,0.0263
72399,0,0.0708
72400,0,0.0072
72401,0,0.1006
72402,0,0.0035
72403,0,0.0637
72404,1,0.9478
72405,0,0.0056
72406,1,0.7978
72407,0,0.0061
72408,0,0.0056
72409,0,0.058
72410,0,0.018
72411,0,0.0054
72412,0,0.0456
72413,0,0.0124
72414,1,0.8924
72415,0,0.0913
72416,0,0.0203
72417,0,0.1568
72418,0,0.015
72419,0,0.0077
72420,0,0.0042
72421,0,0.1307
72422,0,0.0582
72423,0,0.0021
72424,0,0.2168
72425,0,0.0059
72426,1,0.9589
72427,1,0.9527
72428,0,0.0247
72429,0,0.015
72430,0,0.0031
72431,0,0.0204
72432,0,0.0973
72433,0,0.0087
72434,1,0.9757
72435,0,0.0186
72436,0,0.113
72437,0,0.0106
72438,0,0.0598
72439,0,0.0132
72440,0,0.0348
72441,0,0.0353
72442,0,0.0566
72443,0,0.0044
72444,0,0.0055
72445,0,0.1351
72446,0,0.0115
72447,0,0.0107
72448,1,0.9254
72449,0,0.0191
72450,0,0.017
72451,0,0.0058
72452,0,0.0287
72453,0,0.1541
72454,0,0.0035
72455,0,0.0125
72456,0,0.0154
72457,0,0.0279
72458,0,0.0149
72459,0,0.0085
72460,0,0.0145
72461,0,0.0845
72462,0,0.0063
72463,0,0.0091
72464,0,0.0753
72465,0,0.0519
72466,0,0.0022
72467,1,0.8963
72468,1,0.9639
72469,0,0.1694
72470,0,0.0181
72471,0,0.0058
72472,0,0.0341
72473,0,0.0158
72474,1,0.9135
72475,0,0.0024
72476,0,0.0067
72477,0,0.0328
72478,0,0.0701
72479,0,0.0449
72480,0,0.1727
72481,0,0.0051
72482,0,0.0086
72483,0,0.0272
72484,0,0.2549
72485,0,0.025
72486,0,0.025
72487,0,0.0117
72488,0,0.0011
72489,0,0.034
72490,0,0.0127
72491,0,0.0042
72492,1,0.941
72493,0,0.1935
72494,0,0.0151
72495,0,0.0501
72496,0,0.0131
72497,0,0.0069
72498,1,0.951
72499,0,0.04
72500,1,0.9753
72501,1,0.9279
72502,0,0.1655
72503,0,0.029
72504,1,0.9647
72505,0,0.1859
72506,0,0.1806
72507,1,0.9245
72508,0,0.0466
72509,0,0.0249
72510,0,0.0426
72511,1,0.9254
72512,0,0.0621
72513,0,0.001
72514,0,0.0754
72515,0,0.0166
72516,0,0.0613
72517,0,0.0142
72518,0,0.1354
72519,0,0.017
72520,0,0.0314
72521,0,0.3478
72522,0,0.0146
72523,0,0.0103
72524,0,0.0214
72525,0,0.0252
72526,0,0.0191
72527,1,0.9654
72528,1,0.9381
72529,0,0.0991
72530,0,0.0089
72531,0,0.015
72532,0,0.0337
72533,0,0.045
72534,0,0.3116
72535,0,0.0744
72536,0,0.3026
72537,0,0.0011
72538,0,0.1367
72539,0,0.4141
72540,0,0.0012
72541,0,0.0767
72542,1,0.9843
72543,0,0.0147
72544,0,0.0171
72545,0,0.0072
72546,0,0.0076
72547,1,0.9764
72548,0,0.0813
72549,1,0.9484
72550,1,0.9358
72551,0,0.0055
72552,0,0.0123
72553,0,0.3075
72554,0,0.0758
72555,0,0.0358
72556,1,0.8805
72557,0,0.0266
72558,0,0.075
72559,0,0.0326
72560,0,0.0094
72561,0,0.0046
72562,0,0.0022
72563,0,0.0076
72564,0,0.0954
72565,0,0.0148
72566,0,0.0139
72567,0,0.002
72568,0,0.0462
72569,0,0.2203
72570,0,0.011
72571,0,0.0081
72572,0,0.0841
72573,0,0.0025
72574,0,0.0417
72575,0,0.0554
72576,1,0.8633
72577,0,0.006
72578,0,0.0371
72579,0,0.0139
72580,0,0.007
72581,0,0.0176
72582,0,0.0235
72583,1,0.9235
72584,0,0.0213
72585,1,0.9409
72586,0,0.0071
72587,0,0.0064
72588,0,0.018
72589,0,0.0267
72590,0,0.0111
72591,0,0.0139
72592,0,0.0167
72593,0,0.0086
72594,0,0.0171
72595,0,0.0095
72596,0,0.1177
72597,0,0.0015
72598,0,0.0025
72599,0,0.1126
72600,0,0.0111
72601,0,0.0094
72602,0,0.0012
72603,1,0.9114
72604,0,0.1387
72605,0,0.0078
72606,0,0.0684
72607,0,0.0138
72608,0,0.0739
72609,0,0.0077
72610,0,0.0996
72611,0,0.0257
72612,0,0.022
72613,0,0.0056
72614,0,0.0509
72615,0,0.0123
72616,0,0.0246
72617,0,0.0153
72618,1,0.9445
72619,0,0.002
72620,0,0.2818
72621,0,0.015
72622,0,0.0707
72623,0,0.1063
72624,0,0.0029
72625,0,0.022
72626,0,0.002
72627,0,0.0177
72628,0,0.0124
72629,0,0.1523
72630,0,0.0798
72631,0,0.0196
72632,0,0.0512
72633,1,0.9505
72634,1,0.9533
72635,0,0.0016
72636,0,0.0332
72637,0,0.0109
72638,1,0.7926
72639,1,0.9551
72640,1,0.5668
72641,0,0.1023
72642,0,0.0379
72643,0,0.0162
72644,0,0.0353
72645,0,0.0449
72646,0,0.0202
72647,0,0.3724
72648,0,0.0091
72649,0,0.0586
72650,0,0.0145
72651,0,0.0134
72652,0,0.0082
72653,0,0.0007
72654,0,0.0336
72655,0,0.0104
72656,0,0.0203
72657,0,0.0205
72658,0,0.0183
72659,0,0.1429
72660,0,0.0166
72661,0,0.0109
72662,0,0.3882
72663,0,0.037
72664,0,0.0547
72665,0,0.0035
72666,0,0.0315
72667,0,0.0292
72668,0,0.0269
72669,0,0.2
72670,0,0.0077
72671,0,0.035
72672,0,0.0091
72673,0,0.0132
72674,0,0.0198
72675,0,0.0145
72676,0,0.001
72677,0,0.0066
72678,0,0.1081
72679,0,0.0632
72680,0,0.02
72681,0,0.0157
72682,0,0.0074
72683,0,0.0731
72684,1,0.9671
72685,0,0.0416
72686,0,0.1075
72687,0,0.006
72688,0,0.0178
72689,0,0.0357
72690,0,0.432
72691,0,0.0114
72692,0,0.0011
72693,0,0.0372
72694,0,0.0226
72695,0,0.147
72696,0,0.0464
72697,0,0.0052
72698,1,0.9363
72699,0,0.0295
72700,0,0.1179
72701,0,0.0118
72702,0,0.057
72703,0,0.0112
72704,0,0.0257
72705,0,0.0134
72706,0,0.0514
72707,0,0.037
72708,0,0.2401
72709,0,0.0179
72710,0,0.0051
72711,0,0.1202
72712,0,0.0259
72713,0,0.1725
72714,0,0.1342
72715,1,0.9861
72716,0,0.066
72717,1,0.9822
72718,0,0.0777
72719,0,0.0179
72720,0,0.0501
72721,0,0.017
72722,0,0.0098
72723,0,0.0162
72724,0,0.0115
72725,0,0.0601
72726,0,0.0556
72727,0,0.0108
72728,0,0.0141
72729,0,0.0067
72730,0,0.0334
72731,0,0.0615
72732,1,0.9403
72733,0,0.059
72734,1,0.8933
72735,0,0.0053
72736,0,0.0877
72737,0,0.082
72738,0,0.017
72739,0,0.0165
72740,0,0.008
72741,0,0.096
72742,1,0.9787
72743,0,0.0069
72744,0,0.0265
72745,0,0.0435
72746,0,0.0387
72747,0,0.0146
72748,0,0.0118
72749,0,0.0051
72750,0,0.0137
72751,0,0.0021
72752,0,0.0091
72753,0,0.0468
72754,0,0.3796
72755,0,0.0038
72756,0,0.0109
72757,0,0.006
72758,0,0.0647
72759,0,0.0026
72760,0,0.0028
72761,0,0.0239
72762,1,0.9852
72763,0,0.0074
72764,0,0.0119
72765,0,0.0344
72766,0,0.0024
72767,0,0.0386
72768,0,0.2687
72769,0,0.0028
72770,0,0.0219
72771,0,0.0461
72772,0,0.0534
72773,0,0.0072
72774,0,0.0119
72775,0,0.1192
72776,0,0.1652
72777,0,0.0061
72778,0,0.0499
72779,0,0.0064
72780,0,0.028
72781,1,0.9787
72782,0,0.0661
72783,0,0.0532
72784,0,0.0338
72785,0,0.0093
72786,0,0.0189
72787,0,0.0269
72788,0,0.0263
72789,1,0.9058
72790,0,0.1025
72791,0,0.0477
72792,0,0.0064
72793,0,0.0115
72794,0,0.0806
72795,0,0.0079
72796,0,0.0408
72797,1,0.9172
72798,1,0.9631
72799,0,0.0301
72800,0,0.022
72801,0,0.0134
72802,0,0.1447
72803,0,0.0243
72804,0,0.0127
72805,0,0.0099
72806,0,0.181
72807,0,0.0299
72808,0,0.0209
72809,0,0.0256
72810,0,0.0075
72811,0,0.0458
72812,0,0.0869
72813,0,0.0269
72814,0,0.0903
72815,0,0.0204
72816,0,0.0652
72817,0,0.1531
72818,0,0.216
72819,0,0.0047
72820,0,0.092
72821,0,0.0586
72822,0,0.0071
72823,1,0.9394
72824,0,0.0237
72825,0,0.0093
72826,0,0.0247
72827,0,0.0094
72828,0,0.0334
72829,0,0.2145
72830,0,0.0105
72831,0,0.0466
72832,0,0.0214
72833,0,0.0114
72834,0,0.0067
72835,0,0.0048
72836,0,0.0404
72837,0,0.0314
72838,0,0.0074
72839,0,0.0111
72840,0,0.0196
72841,0,0.0211
72842,0,0.0148
72843,0,0.1885
72844,0,0.0048
72845,0,0.0437
72846,0,0.0036
72847,0,0.0271
72848,0,0.0417
72849,0,0.0013
72850,0,0.064
72851,0,0.0115
72852,0,0.0425
72853,0,0.0223
72854,0,0.0081
72855,0,0.0526
72856,0,0.1207
72857,0,0.2462
72858,0,0.0249
72859,0,0.0086
72860,0,0.0494
72861,0,0.0085
72862,0,0.0271
72863,1,0.9736
72864,0,0.0066
72865,0,0.0099
72866,1,0.9877
72867,0,0.0993
72868,0,0.0615
72869,0,0.0149
72870,0,0.0195
72871,0,0.0172
72872,0,0.0192
72873,0,0.0009
72874,0,0.0154
72875,0,0.0265
72876,1,0.9691
72877,0,0.0071
72878,0,0.0183
72879,0,0.0101
72880,0,0.0178
72881,0,0.0579
72882,1,0.9435
72883,0,0.0473
72884,0,0.0027
72885,0,0.001
72886,0,0.0075
72887,1,0.7404
72888,0,0.0819
72889,0,0.0108
72890,0,0.0663
72891,0,0.0123
72892,0,0.0159
72893,0,0.0271
72894,0,0.0059
72895,0,0.011
72896,0,0.0551
72897,0,0.0054
72898,0,0.0065
72899,0,0.0226
72900,0,0.0195
72901,0,0.0881
72902,0,0.0035
72903,0,0.052
72904,0,0.0254
72905,0,0.0196
72906,0,0.0205
72907,0,0.1576
72908,0,0.0046
72909,0,0.0106
72910,0,0.0078
72911,0,0.0051
72912,0,0.0487
72913,0,0.0937
72914,0,0.0366
72915,1,0.8343
72916,0,0.0197
72917,0,0.0235
72918,0,0.011
72919,0,0.009
72920,0,0.0312
72921,0,0.0227
72922,0,0.0518
72923,0,0.0202
72924,0,0.0365
72925,0,0.1225
72926,1,0.9766
72927,0,0.0992
72928,0,0.1082
72929,0,0.0194
72930,0,0.0078
72931,0,0.1885
72932,1,0.9435
72933,0,0.0091
72934,0,0.0495
72935,0,0.0408
72936,0,0.0128
72937,0,0.0063
72938,0,0.0079
72939,0,0.0283
72940,0,0.0404
72941,0,0.0272
72942,0,0.0124
72943,1,0.9082
72944,0,0.0274
72945,0,0.0089
72946,1,0.9299
72947,0,0.128
72948,0,0.0247
72949,0,0.0349
72950,0,0.0083
72951,0,0.0014
72952,0,0.0135
72953,0,0.0429
72954,0,0.0233
72955,0,0.1312
72956,0,0.0651
72957,0,0.0037
72958,0,0.0211
72959,0,0.2653
72960,0,0.011
72961,0,0.0129
72962,0,0.0359
72963,0,0.0092
72964,0,0.0145
72965,1,0.9064
72966,0,0.037
72967,0,0.0303
72968,0,0.0185
72969,0,0.0924
72970,1,0.8153
72971,0,0.0647
72972,0,0.0021
72973,0,0.0646
72974,1,0.9823
72975,0,0.0236
72976,0,0.058
72977,0,0.0165
72978,0,0.0095
72979,0,0.1392
72980,0,0.3865
72981,0,0.0595
72982,0,0.06
72983,0,0.0078
72984,0,0.019
72985,0,0.0011
72986,0,0.0405
72987,0,0.0074
72988,0,0.06
72989,0,0.0141
72990,0,0.0062
72991,0,0.0236
72992,0,0.0669
72993,0,0.0057
72994,0,0.0061
72995,0,0.0841
72996,0,0.009
72997,0,0.0021
72998,0,0.0114
72999,0,0.0068
73000,1,0.9817
73001,0,0.08
73002,0,0.0381
73003,0,0.0247
73004,0,0.0087
73005,0,0.0256
73006,0,0.0561
73007,1,0.9044
73008,0,0.0127
73009,0,0.1642
73010,0,0.0456
73011,0,0.0241
73012,1,0.9382
73013,0,0.4354
73014,1,0.9582
73015,0,0.0822
73016,0,0.0268
73017,0,0.0085
73018,1,0.9762
73019,0,0.006
73020,0,0.0408
73021,0,0.0529
73022,0,0.0364
73023,0,0.0197
73024,0,0.0228
73025,0,0.024
73026,0,0.2455
73027,0,0.0065
73028,0,0.1551
73029,0,0.0033
73030,0,0.3519
73031,1,0.9832
73032,0,0.152
73033,0,0.0612
73034,0,0.0834
73035,0,0.0006
73036,1,0.8426
73037,1,0.5445
73038,0,0.008
73039,0,0.0164
73040,0,0.0132
73041,0,0.0209
73042,0,0.0064
73043,0,0.0991
73044,0,0.0315
73045,0,0.0347
73046,0,0.0061
73047,0,0.0131
73048,0,0.0673
73049,0,0.0076
73050,0,0.0284
73051,0,0.0355
73052,0,0.015
73053,1,0.8966
73054,1,0.7759
73055,0,0.0049
73056,0,0.2518
73057,1,0.9583
73058,0,0.0581
73059,1,0.9009
73060,0,0.0191
73061,1,0.8686
73062,0,0.0009
73063,1,0.8289
73064,0,0.0118
73065,0,0.0883
73066,0,0.0088
73067,1,0.9292
73068,0,0.0022
73069,0,0.0342
73070,0,0.0274
73071,1,0.8951
73072,0,0.2433
73073,0,0.0165
73074,0,0.0013
73075,0,0.0348
73076,0,0.0062
73077,0,0.0051
73078,0,0.0015
73079,0,0.0233
73080,0,0.0075
73081,0,0.0784
73082,0,0.0207
73083,0,0.006
73084,0,0.075
73085,0,0.0013
73086,0,0.0332
73087,0,0.1584
73088,0,0.0214
73089,0,0.0041
73090,0,0.0386
73091,0,0.0069
73092,0,0.0161
73093,0,0.111
73094,1,0.704
73095,0,0.0461
73096,0,0.0067
73097,0,0.0157
73098,0,0.0122
73099,0,0.1298
73100,0,0.0041
73101,0,0.0247
73102,0,0.1671
73103,0,0.0339
73104,0,0.0579
73105,0,0.0337
73106,0,0.0137
73107,1,0.8369
73108,0,0.0174
73109,0,0.0114
73110,1,0.9062
73111,0,0.0077
73112,1,0.915
73113,0,0.0143
73114,0,0.0221
73115,1,0.8642
73116,0,0.0062
73117,0,0.0052
73118,0,0.0461
73119,0,0.0197
73120,0,0.22
73121,0,0.0094
73122,0,0.0118
73123,0,0.0096
73124,0,0.0157
73125,0,0.0167
73126,0,0.3064
73127,1,0.9351
73128,0,0.0758
73129,0,0.0321
73130,1,0.9585
73131,0,0.0305
73132,0,0.018
73133,1,0.9153
73134,0,0.0077
73135,0,0.0105
73136,0,0.0061
73137,0,0.0081
73138,1,0.9661
73139,0,0.0037
73140,0,0.0196
73141,0,0.0749
73142,0,0.0184
73143,0,0.0438
73144,0,0.0062
73145,0,0.0375
73146,0,0.0137
73147,0,0.0168
73148,0,0.0105
73149,0,0.0373
73150,0,0.0327
73151,0,0.0487
73152,0,0.0013
73153,0,0.3092
73154,0,0.0266
73155,0,0.0155
73156,0,0.0131
73157,0,0.0374
73158,0,0.0232
73159,0,0.0208
73160,0,0.0306
73161,0,0.0236
73162,0,0.0196
73163,0,0.0815
73164,0,0.0029
73165,1,0.9494
73166,0,0.0215
73167,0,0.0149
73168,0,0.0118
73169,0,0.1285
73170,0,0.0042
73171,0,0.0095
73172,0,0.042
73173,0,0.0174
73174,0,0.0082
73175,0,0.0177
73176,0,0.0338
73177,0,0.0366
73178,0,0.0101
73179,0,0.0044
73180,0,0.0193
73181,0,0.0683
73182,0,0.1095
73183,0,0.0158
73184,0,0.0027
73185,0,0.0362
73186,0,0.1209
73187,0,0.077
73188,0,0.0283
73189,0,0.1082
73190,1,0.8899
73191,0,0.0311
73192,0,0.1535
73193,0,0.0402
73194,0,0.015
73195,0,0.0027
73196,0,0.0015
73197,0,0.0255
73198,0,0.1752
73199,0,0.0039
73200,0,0.0375
73201,0,0.0073
73202,0,0.0339
73203,0,0.0095
73204,0,0.0078
73205,0,0.0095
73206,1,0.9501
73207,0,0.0592
73208,0,0.0059
73209,0,0.0202
73210,0,0.0008
73211,0,0.0065
73212,1,0.977
73213,0,0.0065
73214,0,0.0121
73215,0,0.0946
73216,0,0.0341
73217,0,0.0516
73218,0,0.0189
73219,0,0.0775
73220,0,0.0082
73221,0,0.037
73222,0,0.0382
73223,0,0.1184
73224,0,0.0524
73225,0,0.0047
73226,1,0.9659
73227,1,0.9483
73228,0,0.0019
73229,1,0.9808
73230,0,0.0184
73231,1,0.7896
73232,0,0.032
73233,0,0.0083
73234,0,0.0508
73235,0,0.0228
73236,0,0.0192
73237,0,0.0249
73238,0,0.0052
73239,0,0.0142
73240,0,0.0207
73241,0,0.0303
73242,1,0.9751
73243,0,0.013
73244,0,0.0267
73245,0,0.0134
73246,0,0.0058
73247,0,0.0172
73248,0,0.0126
73249,0,0.0348
73250,0,0.0187
73251,0,0.0043
73252,0,0.0123
73253,0,0.0603
73254,0,0.0271
73255,0,0.0048
73256,0,0.0039
73257,1,0.9593
73258,0,0.067
73259,0,0.1202
73260,1,0.9465
73261,0,0.0352
73262,0,0.0066
73263,0,0.0213
73264,0,0.016
73265,0,0.0071
73266,1,0.6809
73267,0,0.0113
73268,0,0.0162
73269,0,0.4333
73270,0,0.0074
73271,0,0.0532
73272,0,0.0176
73273,0,0.0514
73274,0,0.0065
73275,0,0.0021
73276,0,0.047
73277,0,0.0114
73278,0,0.0712
73279,1,0.7672
73280,0,0.0099
73281,0,0.003
73282,0,0.0402
73283,0,0.0142
73284,0,0.0124
73285,0,0.173
73286,0,0.0266
73287,1,0.9856
73288,0,0.0228
73289,0,0.0114
73290,0,0.1007
73291,1,0.9456
73292,0,0.0026
73293,0,0.49
73294,0,0.0069
73295,0,0.0142
73296,0,0.1259
73297,0,0.0242
73298,0,0.0241
73299,0,0.0341
73300,0,0.0127
73301,0,0.0317
73302,0,0.002
73303,0,0.0235
73304,0,0.0063
73305,0,0.0208
73306,0,0.0015
73307,0,0.0097
73308,1,0.5377
73309,0,0.0266
73310,0,0.0397
73311,1,0.9642
73312,0,0.0489
73313,0,0.0076
73314,0,0.0881
73315,1,0.9787
73316,0,0.0099
73317,0,0.0863
73318,0,0.0534
73319,0,0.3816
73320,0,0.0055
73321,1,0.972
73322,0,0.0061
73323,0,0.0016
73324,0,0.0325
73325,0,0.0041
73326,0,0.0193
73327,0,0.0143
73328,0,0.0064
73329,0,0.0008
73330,0,0.0143
73331,0,0.0895
73332,0,0.0173
73333,1,0.9471
73334,0,0.0105
73335,0,0.0102
73336,0,0.0366
73337,0,0.0582
73338,0,0.041
73339,0,0.0168
73340,0,0.0103
73341,0,0.0024
73342,0,0.0935
73343,0,0.3661
73344,0,0.3537
73345,0,0.0856
73346,0,0.0035
73347,1,0.8131
73348,0,0.008
73349,0,0.2399
73350,0,0.0243
73351,0,0.037
73352,0,0.0101
73353,0,0.1015
73354,0,0.0198
73355,0,0.0363
73356,0,0.0716
73357,0,0.1191
73358,0,0.0327
73359,0,0.0068
73360,0,0.0494
73361,0,0.0095
73362,0,0.029
73363,1,0.6084
73364,0,0.0094
73365,0,0.0357
73366,0,0.0755
73367,0,0.0238
73368,0,0.0198
73369,0,0.0849
73370,0,0.0216
73371,0,0.011
73372,0,0.0268
73373,0,0.0096
73374,0,0.0934
73375,0,0.0145
73376,0,0.0595
73377,0,0.0019
73378,0,0.0125
73379,0,0.0379
73380,0,0.0652
73381,0,0.044
73382,1,0.9318
73383,0,0.0086
73384,0,0.0398
73385,0,0.0404
73386,0,0.1377
73387,0,0.1268
73388,0,0.0188
73389,0,0.034
73390,0,0.019
73391,0,0.0491
73392,0,0.0147
73393,0,0.0084
73394,0,0.038
73395,0,0.0111
73396,0,0.0499
73397,0,0.1735
73398,0,0.0223
73399,0,0.0205
73400,0,0.0249
73401,0,0.0537
73402,0,0.0128
73403,0,0.0104
73404,0,0.0044
73405,0,0.0015
73406,0,0.0141
73407,1,0.9718
73408,0,0.0511
73409,0,0.0052
73410,1,0.9473
73411,0,0.0081
73412,1,0.9259
73413,0,0.1646
73414,0,0.0735
73415,0,0.0614
73416,0,0.1102
73417,0,0.0202
73418,0,0.0146
73419,0,0.0072
73420,0,0.0628
73421,0,0.0097
73422,0,0.0064
73423,0,0.0638
73424,0,0.0053
73425,0,0.0121
73426,0,0.0143
73427,0,0.035
73428,1,0.9513
73429,0,0.0142
73430,0,0.0022
73431,0,0.0753
73432,0,0.3442
73433,0,0.0173
73434,0,0.0007
73435,0,0.0258
73436,0,0.0109
73437,0,0.0079
73438,0,0.0258
73439,0,0.0144
73440,0,0.009
73441,0,0.1334
73442,0,0.0153
73443,0,0.0381
73444,0,0.0146
73445,0,0.0284
73446,1,0.8127
73447,0,0.0098
73448,0,0.005
73449,0,0.0174
73450,0,0.3442
73451,0,0.0031
73452,1,0.9076
73453,1,0.9905
73454,0,0.3302
73455,0,0.0568
73456,0,0.0043
73457,0,0.1562
73458,0,0.0264
73459,1,0.9263
73460,0,0.0064
73461,0,0.0496
73462,0,0.1052
73463,0,0.0048
73464,0,0.0136
73465,0,0.0188
73466,0,0.0243
73467,0,0.0023
73468,0,0.0888
73469,0,0.0229
73470,0,0.0704
73471,0,0.015
73472,1,0.9669
73473,0,0.0933
73474,0,0.0109
73475,0,0.006
73476,0,0.0059
73477,0,0.0266
73478,0,0.0683
73479,0,0.0069
73480,0,0.0015
73481,0,0.015
